Id,Interest,abs_path,pix_mean,pix_median,pix_mode
72f960d4-21ff-48ef-bd6a-0cc36a0329fa,0.46,D:/unsplash_project/data/images/train/72f960d4-21ff-48ef-bd6a-0cc36a0329fa.jpg,0.19215687,0.12156863,0.0
abf8711e-bbf8-4901-8f2c-f4fbc0f9ad4f,0.71,D:/unsplash_project/data/images/train/abf8711e-bbf8-4901-8f2c-f4fbc0f9ad4f.jpg,0.078431375,0.039215688,0.0
e68758d8-c6ad-496c-87cb-5fc62662af3b,0.73,D:/unsplash_project/data/images/train/e68758d8-c6ad-496c-87cb-5fc62662af3b.jpg,0.22745098,0.21960784,0.0
c1c456cf-f58b-4a86-8ab8-47b016df6828,0.27,D:/unsplash_project/data/images/train/c1c456cf-f58b-4a86-8ab8-47b016df6828.jpg,0.5803922,0.56078434,0.8745098
e55440e8-1e76-403c-bec0-45efcc3586da,0.28,D:/unsplash_project/data/images/train/e55440e8-1e76-403c-bec0-45efcc3586da.jpg,0.15686275,0.039215688,0.023529412
09ce37b6-b57a-4a35-990f-a56f29a661bd,0.54,D:/unsplash_project/data/images/train/09ce37b6-b57a-4a35-990f-a56f29a661bd.jpg,0.31764707,0.29411766,0.0
47e5bcb1-bce1-4a84-a376-9e24b6154fbe,0.47,D:/unsplash_project/data/images/train/47e5bcb1-bce1-4a84-a376-9e24b6154fbe.jpg,0.80784315,0.8392157,0.8666667
62c84166-ad94-4b5e-86bc-b7a2c5055cd9,0.31,D:/unsplash_project/data/images/train/62c84166-ad94-4b5e-86bc-b7a2c5055cd9.jpg,0.32941177,0.29803923,0.11764706
b368168c-b243-4e44-bedc-f568c64c2662,0.4,D:/unsplash_project/data/images/train/b368168c-b243-4e44-bedc-f568c64c2662.jpg,0.47058824,0.45882353,0.12941177
a4d55178-d841-4812-8481-74380d429856,0.4,D:/unsplash_project/data/images/train/a4d55178-d841-4812-8481-74380d429856.jpg,0.21176471,0.16470589,0.050980393
c65f458c-fcb5-4fd0-ac57-3b14d5963675,0.24,D:/unsplash_project/data/images/train/c65f458c-fcb5-4fd0-ac57-3b14d5963675.jpg,0.3882353,0.39215687,0.015686275
76f7580c-3cf0-45aa-bc6d-7bea25952c67,0.29,D:/unsplash_project/data/images/train/76f7580c-3cf0-45aa-bc6d-7bea25952c67.jpg,0.47058824,0.4627451,0.14901961
02f06c26-127b-4e8c-9687-c89fd8a4fcf5,0.52,D:/unsplash_project/data/images/train/02f06c26-127b-4e8c-9687-c89fd8a4fcf5.jpg,0.07058824,0.007843138,0.003921569
2768ecec-a066-4e52-bc4e-3c7a12224e61,0.37,D:/unsplash_project/data/images/train/2768ecec-a066-4e52-bc4e-3c7a12224e61.jpg,0.53333336,0.5686275,0.0
8fc1e51d-60c3-4081-995b-37ec904db8cc,0.34,D:/unsplash_project/data/images/train/8fc1e51d-60c3-4081-995b-37ec904db8cc.jpg,0.9490196,0.9764706,1.0
78948917-0e71-4122-9283-b106aaa561bc,0.35,D:/unsplash_project/data/images/train/78948917-0e71-4122-9283-b106aaa561bc.jpg,0.627451,0.627451,1.0
392c93fd-8b23-4db0-a221-7b54f2e37311,0.53,D:/unsplash_project/data/images/train/392c93fd-8b23-4db0-a221-7b54f2e37311.jpg,0.49019608,0.52156866,0.6745098
9612106a-c78a-4ed4-8734-44f02b23b13f,0.25,D:/unsplash_project/data/images/train/9612106a-c78a-4ed4-8734-44f02b23b13f.jpg,0.39215687,0.1882353,1.0
d9d6c83d-009f-414b-9edf-bf435a6247cb,0.77,D:/unsplash_project/data/images/train/d9d6c83d-009f-414b-9edf-bf435a6247cb.jpg,0.32156864,0.24705882,0.015686275
e29c0536-0309-4fd8-95af-757437be6915,0.13,D:/unsplash_project/data/images/train/e29c0536-0309-4fd8-95af-757437be6915.jpg,0.11764706,0.043137256,0.019607844
414894f8-8f48-43d1-baaa-cb497ed01ff9,0.43,D:/unsplash_project/data/images/train/414894f8-8f48-43d1-baaa-cb497ed01ff9.jpg,0.8117647,0.8392157,0.87058824
f8755719-48ef-46bc-aca6-5ce0d05a3229,0.31,D:/unsplash_project/data/images/train/f8755719-48ef-46bc-aca6-5ce0d05a3229.jpg,0.42352942,0.33333334,0.14901961
e0037ffe-667e-49fb-b17a-cd30991af451,0.22,D:/unsplash_project/data/images/train/e0037ffe-667e-49fb-b17a-cd30991af451.jpg,0.48235294,0.42745098,0.19215687
d9f50e40-ba8a-481a-abfc-fc5e5b239ce4,0.4,D:/unsplash_project/data/images/train/d9f50e40-ba8a-481a-abfc-fc5e5b239ce4.jpg,0.4117647,0.41568628,0.0
cf4cbf93-3023-4b82-88d1-cba389a4d1a6,0.2,D:/unsplash_project/data/images/train/cf4cbf93-3023-4b82-88d1-cba389a4d1a6.jpg,0.20392157,0.14509805,0.09803922
04bd31f2-7a8d-4d94-9843-fb274929d9d5,0.65,D:/unsplash_project/data/images/train/04bd31f2-7a8d-4d94-9843-fb274929d9d5.jpg,0.4862745,0.39215687,0.8901961
369069b9-576b-458f-95aa-795224f43d1d,0.41,D:/unsplash_project/data/images/train/369069b9-576b-458f-95aa-795224f43d1d.jpg,0.23921569,0.15686275,0.11372549
4af2dbdb-6709-49e5-8cd7-02403038590b,0.19,D:/unsplash_project/data/images/train/4af2dbdb-6709-49e5-8cd7-02403038590b.jpg,0.72156864,0.85882354,1.0
2cc6f1de-907d-4914-845c-075013088a23,0.65,D:/unsplash_project/data/images/train/2cc6f1de-907d-4914-845c-075013088a23.jpg,0.39215687,0.38431373,0.0
87318774-a707-414b-98dc-f17c2a6bc00d,0.7,D:/unsplash_project/data/images/train/87318774-a707-414b-98dc-f17c2a6bc00d.jpg,0.27058825,0.24313726,0.0
3e66b63a-aa1d-4184-9e04-ad4280e745f9,0.89,D:/unsplash_project/data/images/train/3e66b63a-aa1d-4184-9e04-ad4280e745f9.jpg,0.77254903,0.81960785,0.8666667
061fba27-6920-4c78-9dfa-5371c259932d,0.67,D:/unsplash_project/data/images/train/061fba27-6920-4c78-9dfa-5371c259932d.jpg,0.30588236,0.14509805,0.0
f14de2a5-f5f6-4a16-b3db-9d2973cdff11,0.64,D:/unsplash_project/data/images/train/f14de2a5-f5f6-4a16-b3db-9d2973cdff11.jpg,0.36078432,0.28235295,0.07450981
83b2550a-81c7-4305-baa9-64048478055b,0.24,D:/unsplash_project/data/images/train/83b2550a-81c7-4305-baa9-64048478055b.jpg,0.78039217,0.92941177,0.9764706
b7726c71-34c6-4afc-bd16-1196b80345a5,0.4,D:/unsplash_project/data/images/train/b7726c71-34c6-4afc-bd16-1196b80345a5.jpg,0.36078432,0.3372549,0.10980392
4eea90d4-58d4-49e2-891c-6d0259f9e257,0.42,D:/unsplash_project/data/images/train/4eea90d4-58d4-49e2-891c-6d0259f9e257.jpg,0.105882354,0.078431375,0.06666667
3ba315cd-edaa-4cea-82e8-355218ec30dd,0.88,D:/unsplash_project/data/images/train/3ba315cd-edaa-4cea-82e8-355218ec30dd.jpg,0.12156863,0.09803922,0.07058824
e4f933e9-65cd-491c-a608-411881c44449,0.63,D:/unsplash_project/data/images/train/e4f933e9-65cd-491c-a608-411881c44449.jpg,0.25490198,0.18039216,0.0
d4ed40a3-bfcb-4e68-9f42-fe97688d4849,0.16,D:/unsplash_project/data/images/train/d4ed40a3-bfcb-4e68-9f42-fe97688d4849.jpg,0.34901962,0.32941177,0.08627451
d095ca20-980c-44f9-b47b-5646c6309fb4,0.31,D:/unsplash_project/data/images/train/d095ca20-980c-44f9-b47b-5646c6309fb4.jpg,0.5058824,0.47058824,0.40392157
14d3085b-646c-4d59-b557-b3267f7cbaaa,0.55,D:/unsplash_project/data/images/train/14d3085b-646c-4d59-b557-b3267f7cbaaa.jpg,0.53333336,0.54901963,1.0
72257be9-68cc-41a2-9955-059761fb5994,0.39,D:/unsplash_project/data/images/train/72257be9-68cc-41a2-9955-059761fb5994.jpg,0.22745098,0.19607843,0.06666667
00447219-f4b4-4e41-8c51-316fce6d3b18,0.18,D:/unsplash_project/data/images/train/00447219-f4b4-4e41-8c51-316fce6d3b18.jpg,0.17254902,0.1254902,0.050980393
f5fa57bf-3b55-490b-acd1-2e8bd224f1ed,0.3,D:/unsplash_project/data/images/train/f5fa57bf-3b55-490b-acd1-2e8bd224f1ed.jpg,0.11372549,0.0,0.0
af7815ac-22f2-4d9d-8404-23cd52af4639,0.48,D:/unsplash_project/data/images/train/af7815ac-22f2-4d9d-8404-23cd52af4639.jpg,0.44313726,0.4117647,0.11764706
473ce4af-7d89-48bf-b67b-2fd41633cb33,0.24,D:/unsplash_project/data/images/train/473ce4af-7d89-48bf-b67b-2fd41633cb33.jpg,0.32156864,0.3529412,0.40392157
81f59cbe-e80f-49c4-a757-a1f96bf0c0df,0.26,D:/unsplash_project/data/images/train/81f59cbe-e80f-49c4-a757-a1f96bf0c0df.jpg,0.6117647,0.70980394,0.9019608
31c67b8f-b580-4f6a-94ca-2d866b503446,0.17,D:/unsplash_project/data/images/train/31c67b8f-b580-4f6a-94ca-2d866b503446.jpg,0.4862745,0.4862745,0.0
0f0ae910-2d60-4000-be03-e4c4f213f06e,0.26,D:/unsplash_project/data/images/train/0f0ae910-2d60-4000-be03-e4c4f213f06e.jpg,0.34901962,0.3372549,0.28235295
4f3c0139-6d07-4301-beec-7dba5bc4f739,0.28,D:/unsplash_project/data/images/train/4f3c0139-6d07-4301-beec-7dba5bc4f739.jpg,0.5137255,0.47058824,1.0
5b4ac662-59f9-4f9f-aca9-5ba18d7dbaf1,0.43,D:/unsplash_project/data/images/train/5b4ac662-59f9-4f9f-aca9-5ba18d7dbaf1.jpg,0.40392157,0.39607844,0.011764706
2de69114-38bc-4648-a89d-dab29d03f42d,0.08,D:/unsplash_project/data/images/train/2de69114-38bc-4648-a89d-dab29d03f42d.jpg,0.72156864,0.77254903,0.88235295
fd36b96c-7b05-451b-ae6a-ce124b579aac,0.6,D:/unsplash_project/data/images/train/fd36b96c-7b05-451b-ae6a-ce124b579aac.jpg,0.6431373,0.69803923,0.0
42383f74-8c5c-4f6c-a563-a2785541db3e,0.69,D:/unsplash_project/data/images/train/42383f74-8c5c-4f6c-a563-a2785541db3e.jpg,0.27058825,0.20392157,0.0
857962d1-2df8-46d1-b8a6-c0b430032a2b,0.31,D:/unsplash_project/data/images/train/857962d1-2df8-46d1-b8a6-c0b430032a2b.jpg,0.19607843,0.105882354,0.078431375
c3f84be8-5afe-4689-b3cf-b2da6873122e,0.31,D:/unsplash_project/data/images/train/c3f84be8-5afe-4689-b3cf-b2da6873122e.jpg,0.4627451,0.5058824,0.12941177
ceac7fc3-1ec7-461f-8f10-ef7c7781bc21,0.19,D:/unsplash_project/data/images/train/ceac7fc3-1ec7-461f-8f10-ef7c7781bc21.jpg,0.69803923,0.7411765,0.7647059
7cb015a3-9cac-4538-9c86-492c98580c0f,0.27,D:/unsplash_project/data/images/train/7cb015a3-9cac-4538-9c86-492c98580c0f.jpg,0.4862745,0.40784314,0.14117648
30082843-db04-4e24-817d-bc7c3183576b,0.56,D:/unsplash_project/data/images/train/30082843-db04-4e24-817d-bc7c3183576b.jpg,0.11764706,0.07058824,0.050980393
7ef53200-fb84-4ab9-be4d-74947697a6d4,0.28,D:/unsplash_project/data/images/train/7ef53200-fb84-4ab9-be4d-74947697a6d4.jpg,0.14901961,0.101960786,0.05882353
87262b95-d1ca-426a-b960-713a37a08fdd,0.36,D:/unsplash_project/data/images/train/87262b95-d1ca-426a-b960-713a37a08fdd.jpg,0.5764706,0.7176471,0.0
34848be6-612c-495f-ba48-55f62e3d1b3d,0.18,D:/unsplash_project/data/images/train/34848be6-612c-495f-ba48-55f62e3d1b3d.jpg,0.33333334,0.24313726,0.02745098
8eb578d5-b144-4942-8bdf-66764be3c76f,0.27,D:/unsplash_project/data/images/train/8eb578d5-b144-4942-8bdf-66764be3c76f.jpg,0.5764706,0.5686275,0.5647059
62aa9611-49c6-42bb-a722-8a621f5a6bbc,0.17,D:/unsplash_project/data/images/train/62aa9611-49c6-42bb-a722-8a621f5a6bbc.jpg,0.69803923,0.7294118,0.8901961
174051d8-46a8-4e00-afb9-39ae656036a7,0.28,D:/unsplash_project/data/images/train/174051d8-46a8-4e00-afb9-39ae656036a7.jpg,0.67058825,0.7647059,0.8235294
c419639d-5052-4b3d-8732-c5b8e2cb9cf3,0.41,D:/unsplash_project/data/images/train/c419639d-5052-4b3d-8732-c5b8e2cb9cf3.jpg,0.32156864,0.27058825,0.12941177
a19a5f02-df45-45e0-b502-5e1008d13765,0.28,D:/unsplash_project/data/images/train/a19a5f02-df45-45e0-b502-5e1008d13765.jpg,0.31764707,0.23529412,0.14901961
7bb8c7fb-35f8-4174-82b4-d89123fbe154,0.37,D:/unsplash_project/data/images/train/7bb8c7fb-35f8-4174-82b4-d89123fbe154.jpg,0.10980392,0.050980393,0.02745098
f3c0f82d-6424-47bf-9687-74ee2a4037fe,0.55,D:/unsplash_project/data/images/train/f3c0f82d-6424-47bf-9687-74ee2a4037fe.jpg,0.14901961,0.10980392,0.09803922
b649a674-322a-4d9f-b1a9-f0b7a65d1ca2,0.25,D:/unsplash_project/data/images/train/b649a674-322a-4d9f-b1a9-f0b7a65d1ca2.jpg,0.30588236,0.16470589,0.0
b9aa0c7a-7d05-4671-a525-fe9c42e1841a,0.62,D:/unsplash_project/data/images/train/b9aa0c7a-7d05-4671-a525-fe9c42e1841a.jpg,0.5019608,0.4862745,0.98039216
26f172c1-8540-4f3d-b76e-ecd83793abdd,0.62,D:/unsplash_project/data/images/train/26f172c1-8540-4f3d-b76e-ecd83793abdd.jpg,0.4,0.36862746,0.105882354
6a34cdf7-cc31-4639-b4c6-f491f8125e2d,0.36,D:/unsplash_project/data/images/train/6a34cdf7-cc31-4639-b4c6-f491f8125e2d.jpg,0.46666667,0.49019608,0.0
bef741ef-4159-47e9-8017-dd31f7368d70,1.0,D:/unsplash_project/data/images/train/bef741ef-4159-47e9-8017-dd31f7368d70.jpg,0.36862746,0.3137255,0.12941177
5c0e646f-33d3-4087-b449-01401c453917,0.23,D:/unsplash_project/data/images/train/5c0e646f-33d3-4087-b449-01401c453917.jpg,0.5921569,0.6666667,0.87058824
06e89ab2-7087-4043-b30e-9753d95b9ff9,0.2,D:/unsplash_project/data/images/train/06e89ab2-7087-4043-b30e-9753d95b9ff9.jpg,0.21568628,0.13333334,0.1254902
87fb7b77-ef35-42f0-b689-648cf0380c80,0.31,D:/unsplash_project/data/images/train/87fb7b77-ef35-42f0-b689-648cf0380c80.jpg,0.3647059,0.33333334,0.015686275
ceab1597-975a-4f94-9608-304a8e9a476e,0.26,D:/unsplash_project/data/images/train/ceab1597-975a-4f94-9608-304a8e9a476e.jpg,0.44705883,0.3529412,1.0
2d95fdd2-7e3c-4251-8aaa-b8c227f04a9c,0.65,D:/unsplash_project/data/images/train/2d95fdd2-7e3c-4251-8aaa-b8c227f04a9c.jpg,0.28627452,0.21960784,0.16078432
3b6c6f37-cfe6-47a1-9e09-3ed8e6324acf,0.17,D:/unsplash_project/data/images/train/3b6c6f37-cfe6-47a1-9e09-3ed8e6324acf.jpg,0.30980393,0.29411766,0.07058824
7b4a5502-d136-448b-8ed2-01cabb0f71bd,0.2,D:/unsplash_project/data/images/train/7b4a5502-d136-448b-8ed2-01cabb0f71bd.jpg,0.49411765,0.49019608,1.0
154c4ab6-5cce-47b9-b0df-1b9fb69a9cd4,0.71,D:/unsplash_project/data/images/train/154c4ab6-5cce-47b9-b0df-1b9fb69a9cd4.jpg,0.34509805,0.2627451,0.0627451
717d8315-7978-443b-ab5f-7ce03d670366,0.71,D:/unsplash_project/data/images/train/717d8315-7978-443b-ab5f-7ce03d670366.jpg,0.50980395,0.41960785,0.9647059
a5197e43-a919-4cf8-93a3-ccdb1a46d1c8,0.16,D:/unsplash_project/data/images/train/a5197e43-a919-4cf8-93a3-ccdb1a46d1c8.jpg,0.4627451,0.47058824,0.13333334
6300bab5-a27c-45ea-b04f-ed1bbb9fb3b0,0.4,D:/unsplash_project/data/images/train/6300bab5-a27c-45ea-b04f-ed1bbb9fb3b0.jpg,0.2509804,0.22352941,0.15686275
4df8199d-7a4e-4d5c-b892-fa3a49e7c7ca,0.91,D:/unsplash_project/data/images/train/4df8199d-7a4e-4d5c-b892-fa3a49e7c7ca.jpg,0.21568628,0.27450982,0.003921569
f1d3b4f9-ebae-4165-ad89-e5dfc256db05,0.24,D:/unsplash_project/data/images/train/f1d3b4f9-ebae-4165-ad89-e5dfc256db05.jpg,0.16862746,0.11372549,0.023529412
123b3758-56af-436e-b85f-6d99f79e650e,0.24,D:/unsplash_project/data/images/train/123b3758-56af-436e-b85f-6d99f79e650e.jpg,0.19607843,0.16078432,0.12156863
a965e280-fc17-4662-bbe5-df698715992c,0.59,D:/unsplash_project/data/images/train/a965e280-fc17-4662-bbe5-df698715992c.jpg,0.7058824,0.7411765,0.83137256
512bd1fd-b2f6-4dfa-b409-aa30e699ce5b,0.32,D:/unsplash_project/data/images/train/512bd1fd-b2f6-4dfa-b409-aa30e699ce5b.jpg,0.5294118,0.5529412,0.70980394
a5bb6c7f-892a-41bf-bf6c-c56ad6ce2aee,0.71,D:/unsplash_project/data/images/train/a5bb6c7f-892a-41bf-bf6c-c56ad6ce2aee.jpg,0.5372549,0.4862745,1.0
7e85b7c9-f660-448a-bed6-faf3d4162ed1,0.86,D:/unsplash_project/data/images/train/7e85b7c9-f660-448a-bed6-faf3d4162ed1.jpg,0.10980392,0.08235294,0.023529412
481fe855-6e5a-4d27-b6a1-d4e3f656f385,0.24,D:/unsplash_project/data/images/train/481fe855-6e5a-4d27-b6a1-d4e3f656f385.jpg,0.54509807,0.56078434,0.99607843
a47a7ab3-6661-4de3-b9e0-9a8faa6eb91d,0.33,D:/unsplash_project/data/images/train/a47a7ab3-6661-4de3-b9e0-9a8faa6eb91d.jpg,0.11372549,0.07450981,0.0
dc99fbc6-cf88-4dc8-849d-72a3f3d31bc5,0.35,D:/unsplash_project/data/images/train/dc99fbc6-cf88-4dc8-849d-72a3f3d31bc5.jpg,0.20392157,0.14901961,0.07450981
b81f99e1-2f6d-4207-a172-08fbbb73b6ed,0.29,D:/unsplash_project/data/images/train/b81f99e1-2f6d-4207-a172-08fbbb73b6ed.jpg,0.24705882,0.1882353,0.03137255
f7c65510-c1a5-4b1d-9638-c232527258a4,0.63,D:/unsplash_project/data/images/train/f7c65510-c1a5-4b1d-9638-c232527258a4.jpg,0.3019608,0.31764707,0.007843138
74db05df-f502-48da-b6d2-76d4c4257ee5,0.25,D:/unsplash_project/data/images/train/74db05df-f502-48da-b6d2-76d4c4257ee5.jpg,0.23921569,0.1764706,0.0
936e98b8-fc2e-4c99-9beb-07af452ba989,0.32,D:/unsplash_project/data/images/train/936e98b8-fc2e-4c99-9beb-07af452ba989.jpg,0.24705882,0.22352941,0.23137255
6b28ba0a-1aa3-4e48-a55c-9d725de926f5,0.44,D:/unsplash_project/data/images/train/6b28ba0a-1aa3-4e48-a55c-9d725de926f5.jpg,0.49411765,0.4862745,1.0
be1d21af-acbb-489c-8189-e4d3264b8e25,0.34,D:/unsplash_project/data/images/train/be1d21af-acbb-489c-8189-e4d3264b8e25.jpg,0.47058824,0.49411765,0.5411765
f662b51e-a04f-4c4c-9cb7-8f8179866966,0.32,D:/unsplash_project/data/images/train/f662b51e-a04f-4c4c-9cb7-8f8179866966.jpg,0.6,0.6,0.6
0d13e4c6-79e1-4ec6-936a-04f017b21491,0.41,D:/unsplash_project/data/images/train/0d13e4c6-79e1-4ec6-936a-04f017b21491.jpg,0.33333334,0.28627452,0.21960784
ca46ad9e-9191-4dd1-a69c-b0898aae6703,0.62,D:/unsplash_project/data/images/train/ca46ad9e-9191-4dd1-a69c-b0898aae6703.jpg,0.14117648,0.1254902,0.105882354
5dc42ba7-71bd-4d8f-bea3-ba2c732f5f65,0.46,D:/unsplash_project/data/images/train/5dc42ba7-71bd-4d8f-bea3-ba2c732f5f65.jpg,0.4392157,0.41568628,0.33333334
d50274cb-1a8e-44c7-8a1c-78b9fc83e7db,0.39,D:/unsplash_project/data/images/train/d50274cb-1a8e-44c7-8a1c-78b9fc83e7db.jpg,0.101960786,0.05882353,0.043137256
4a7cc73d-ae51-454a-9825-8508a8ddcaa3,0.46,D:/unsplash_project/data/images/train/4a7cc73d-ae51-454a-9825-8508a8ddcaa3.jpg,0.11372549,0.05882353,0.0
bee92656-1eda-4c4e-964f-c3fb58646a30,0.21,D:/unsplash_project/data/images/train/bee92656-1eda-4c4e-964f-c3fb58646a30.jpg,0.14117648,0.13333334,0.1254902
2a8a7dde-2488-4649-b86e-db4b6fff5705,0.22,D:/unsplash_project/data/images/train/2a8a7dde-2488-4649-b86e-db4b6fff5705.jpg,0.40392157,0.36862746,0.23529412
21e4beab-65a1-44d9-9916-7d6839cc56bb,0.22,D:/unsplash_project/data/images/train/21e4beab-65a1-44d9-9916-7d6839cc56bb.jpg,0.59607846,0.91764706,0.9882353
2755bfaa-5251-4736-82a9-8b855ff2e7af,1.0,D:/unsplash_project/data/images/train/2755bfaa-5251-4736-82a9-8b855ff2e7af.jpg,0.6,0.77254903,0.08235294
94e455dd-8727-4882-8693-bfcd694299a5,0.29,D:/unsplash_project/data/images/train/94e455dd-8727-4882-8693-bfcd694299a5.jpg,0.22352941,0.18039216,0.0
872f374a-8659-4fe1-a5a0-0fc5e8e1381a,0.27,D:/unsplash_project/data/images/train/872f374a-8659-4fe1-a5a0-0fc5e8e1381a.jpg,0.83137256,0.93333334,0.95686275
538783a1-1bcf-4bd5-bafd-a558f1b6ffe9,0.29,D:/unsplash_project/data/images/train/538783a1-1bcf-4bd5-bafd-a558f1b6ffe9.jpg,0.08235294,0.050980393,0.0
67a87c44-15e6-4381-8b36-6bb3e7949715,0.2,D:/unsplash_project/data/images/train/67a87c44-15e6-4381-8b36-6bb3e7949715.jpg,0.39215687,0.33333334,0.05490196
a438258f-ead1-4de4-8ccb-b2bf2c8b7aac,0.4,D:/unsplash_project/data/images/train/a438258f-ead1-4de4-8ccb-b2bf2c8b7aac.jpg,0.80784315,0.84705883,0.84705883
a67dccf8-ed1c-4bb5-9ddc-5a2cdd8d50cc,0.39,D:/unsplash_project/data/images/train/a67dccf8-ed1c-4bb5-9ddc-5a2cdd8d50cc.jpg,0.3529412,0.32941177,0.33333334
e2842c51-d869-4498-a2f0-f1591df4c55b,0.89,D:/unsplash_project/data/images/train/e2842c51-d869-4498-a2f0-f1591df4c55b.jpg,0.38431373,0.11764706,0.05490196
27e252d2-98b1-40ef-893e-377f0a03b173,0.35,D:/unsplash_project/data/images/train/27e252d2-98b1-40ef-893e-377f0a03b173.jpg,0.34509805,0.34117648,0.31764707
8bf0bd2b-4177-4900-a7d3-56423f2f3d16,0.22,D:/unsplash_project/data/images/train/8bf0bd2b-4177-4900-a7d3-56423f2f3d16.jpg,0.6,0.7411765,0.90588236
6e19a01e-6fe8-4179-8db7-b6788990197a,0.19,D:/unsplash_project/data/images/train/6e19a01e-6fe8-4179-8db7-b6788990197a.jpg,0.4627451,0.41960785,0.14509805
56d92df4-f2f4-405d-b702-5bae775ada72,0.27,D:/unsplash_project/data/images/train/56d92df4-f2f4-405d-b702-5bae775ada72.jpg,0.5294118,0.5254902,0.5372549
81c043a8-86fa-4a97-839b-932cca16a753,0.32,D:/unsplash_project/data/images/train/81c043a8-86fa-4a97-839b-932cca16a753.jpg,0.69803923,0.7921569,0.9764706
6c6d8783-271a-4ceb-adee-c6aa6e1e850a,0.69,D:/unsplash_project/data/images/train/6c6d8783-271a-4ceb-adee-c6aa6e1e850a.jpg,0.33333334,0.14901961,0.14509805
554503d0-615f-4717-a894-7fa10c602934,0.42,D:/unsplash_project/data/images/train/554503d0-615f-4717-a894-7fa10c602934.jpg,0.34901962,0.3019608,0.14901961
62cb3736-4aab-4799-8476-5301365524e1,0.54,D:/unsplash_project/data/images/train/62cb3736-4aab-4799-8476-5301365524e1.jpg,0.45490196,0.41960785,0.0
2749626c-1fde-4b6f-a3a7-89f2f477b0d7,0.23,D:/unsplash_project/data/images/train/2749626c-1fde-4b6f-a3a7-89f2f477b0d7.jpg,0.10980392,0.039215688,0.015686275
c74d7fb1-c8c2-4d28-a374-ff4bbcd21f37,0.18,D:/unsplash_project/data/images/train/c74d7fb1-c8c2-4d28-a374-ff4bbcd21f37.jpg,0.41568628,0.3529412,1.0
0f33d2f6-73e8-4554-a534-7e3e31849c4a,0.43,D:/unsplash_project/data/images/train/0f33d2f6-73e8-4554-a534-7e3e31849c4a.jpg,0.5019608,0.49411765,0.0
b2d1bc12-5d02-42b1-9dbe-c3e5014d99e8,0.25,D:/unsplash_project/data/images/train/b2d1bc12-5d02-42b1-9dbe-c3e5014d99e8.jpg,0.60784316,0.7490196,0.8745098
f531fb76-d01a-4ae6-acdd-2b1962934a30,0.26,D:/unsplash_project/data/images/train/f531fb76-d01a-4ae6-acdd-2b1962934a30.jpg,0.42745098,0.40392157,0.84313726
2d6fadd7-d5a1-4593-8233-a89b32235a40,0.21,D:/unsplash_project/data/images/train/2d6fadd7-d5a1-4593-8233-a89b32235a40.jpg,0.5921569,0.627451,0.8627451
6b43ffa2-2d59-4d98-a687-18860fc55637,0.15,D:/unsplash_project/data/images/train/6b43ffa2-2d59-4d98-a687-18860fc55637.jpg,0.3647059,0.41960785,0.0627451
11705431-ba03-425a-8e3b-0a66a59691f5,0.19,D:/unsplash_project/data/images/train/11705431-ba03-425a-8e3b-0a66a59691f5.jpg,0.3647059,0.31764707,0.16470589
fcd6779a-6de0-45c2-b712-73d774ea720b,0.89,D:/unsplash_project/data/images/train/fcd6779a-6de0-45c2-b712-73d774ea720b.jpg,0.80784315,0.92941177,1.0
ca70a6bc-30ec-4c05-98dc-06ddbe5c3487,0.31,D:/unsplash_project/data/images/train/ca70a6bc-30ec-4c05-98dc-06ddbe5c3487.jpg,0.17254902,0.078431375,0.023529412
c923100c-2cf6-4c53-8336-588bf6c1c8ab,0.36,D:/unsplash_project/data/images/train/c923100c-2cf6-4c53-8336-588bf6c1c8ab.jpg,0.58431375,0.53333336,0.99607843
9ed0614c-652b-4d45-ae93-320d1c92651c,0.52,D:/unsplash_project/data/images/train/9ed0614c-652b-4d45-ae93-320d1c92651c.jpg,0.47058824,0.47058824,0.08235294
0b2800af-f9ca-4bb3-9d8e-93343bed1480,0.22,D:/unsplash_project/data/images/train/0b2800af-f9ca-4bb3-9d8e-93343bed1480.jpg,0.08627451,0.05882353,0.003921569
6908e520-36ac-46fe-a1ee-4260ee62d9ff,0.22,D:/unsplash_project/data/images/train/6908e520-36ac-46fe-a1ee-4260ee62d9ff.jpg,0.2901961,0.18039216,0.13333334
a01e4868-e37d-4418-88ca-6fa01925183e,0.3,D:/unsplash_project/data/images/train/a01e4868-e37d-4418-88ca-6fa01925183e.jpg,0.50980395,0.5921569,0.70980394
fd3e3603-71d0-499b-8032-920502aa9705,0.53,D:/unsplash_project/data/images/train/fd3e3603-71d0-499b-8032-920502aa9705.jpg,0.17254902,0.09803922,0.07058824
7ebc7135-ee7f-4c67-af32-d18319995008,0.28,D:/unsplash_project/data/images/train/7ebc7135-ee7f-4c67-af32-d18319995008.jpg,0.3019608,0.18431373,0.047058824
8847aa40-0ee0-4393-8403-17da80fffef1,0.33,D:/unsplash_project/data/images/train/8847aa40-0ee0-4393-8403-17da80fffef1.jpg,0.21568628,0.16470589,0.105882354
ff95ceaf-3cef-4a67-980b-5a3dde0c90a5,0.17,D:/unsplash_project/data/images/train/ff95ceaf-3cef-4a67-980b-5a3dde0c90a5.jpg,0.16078432,0.15294118,0.011764706
9094e08b-8caa-4323-9639-bb8f43150eba,0.28,D:/unsplash_project/data/images/train/9094e08b-8caa-4323-9639-bb8f43150eba.jpg,0.09803922,0.09411765,0.09803922
